seqname,DTT,PH,EW,cv0,cv1,cv2,cv3,cv4,cv5,cv6,cv7,cv8,cv9,cv10,cv11,cv12,cv13,cv14,cv15,cv16,cv17,cv18,cv19,cv20,cv21,cv22,cv23,cv24,cv25,cv26,cv27,cv28,cv29
MG_56,70.2000381409521,212.974544249074,87.0756933900249,1,1,4,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_560,67.756667682852,209.487165871871,91.0989316483175,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,4
MG_561,67.4076485419302,206.213689144789,98.3446726047997,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4
MG_562,69.1527442465392,214.1393366259,73.5860095288665,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,4,4,1
MG_563,66.8841198305475,222.875980593451,87.0798706016941,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_564,68.9782346760783,156.042497415519,93.4838689729957,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1
MG_565,68.1056868237738,213.924299672594,80.9863297569122,1,4,4,4,1,1,1,4,1,4,1,1,4,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1
MG_566,73.1664643671399,279.63651877504,60.9209011870295,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,4,4,4,4,1
MG_567,67.4076485419302,225.353206224757,95.6661645642046,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,4
MG_568,74.8192834010307,200.274883415266,75.1590552168653,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,4,1,1,1
MG_569,68.8675635466986,206.311285274114,125.738068124773,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,4,4
MG_57,66.3605911191648,227.382540614688,97.8510581268749,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1
MG_570,66.5351006896257,221.889882592894,93.720284333906,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1
MG_571,64.4409858440949,209.351692595159,98.5499123097305,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_572,66.7096102600866,181.745556514148,72.190899133058,4,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1
MG_573,68.9782346760783,243.842082941741,111.682655421112,1,1,4,1,1,1,1,1,4,4,1,4,1,1,1,4,4,1,4,4,1,1,1,4,1,1,1,1,4,1
MG_574,71.088354537121,218.959868861424,98.5774535849778,4,1,1,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
MG_575,68.3358902779712,197.609139308067,78.0207704074248,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,1
MG_576,70.0223748617183,235.546043815122,98.0210893708964,1,1,4,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1
MG_577,65.4880432668603,207.365672790299,92.1589037926189,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1
MG_578,69.501763387461,183.035778197119,87.3227808842436,1,4,1,4,1,1,4,1,1,1,1,4,1,1,1,4,1,4,4,1,4,1,1,1,1,4,1,4,4,1
MG_579,72.0655025729069,172.040000672435,81.1071234484293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,1,4,4,1,1
MG_58,63.3939284213295,196.242118709251,68.8317227051615,1,1,1,4,1,4,1,4,1,1,1,1,1,1,4,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1
MG_580,68.8037251056174,211.614188474942,73.9757051701538,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1
MG_581,68.6292155351565,199.928466374884,93.2994130366393,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
MG_582,68.8037251056174,228.746489250972,89.5460357642142,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1
MG_583,68.4547059646956,226.396442614131,75.1977312570457,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4
MG_584,66.7096102600866,226.198301427103,86.1497970039689,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,4,4,1,4,4,4,4,1,1,1,1
MG_585,66.5351006896257,171.209974885767,75.9917306205605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1
MG_586,64.7900049850167,229.119731952118,63.2616730062147,1,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1
MG_587,68.7418523493319,211.545541806916,87.4418940802469,4,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1
MG_588,68.6292155351565,155.339019396517,80.5016339593407,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1
MG_589,69.3272538170001,195.726030036062,81.8527530655214,4,1,1,4,4,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,4,1,4,1,4,4,4,1,1
MG_59,61.8233422871814,201.292415011168,63.2823356648187,1,4,4,1,1,4,4,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1
MG_590,68.2801963942347,192.270079099531,101.799973958067,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1
MG_591,69.501763387461,190.408473528386,92.43169074152,1,1,4,4,1,1,1,1,4,4,1,1,4,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1
MG_592,69.501763387461,224.424246613017,116.509685436387,1,1,1,1,1,4,1,1,1,4,1,4,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,4
MG_593,66.011571978243,217.364890833329,89.7401928451762,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_594,62.8703997099468,198.619812953584,66.4779610317863,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_595,70.5488208102264,179.719908471882,98.0601947819836,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,1,1,4,1
MG_596,70.7233303806873,216.590757823547,98.5680981068435,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,4,1,1,1,1,4,4,1,1,4,1,1
MG_597,62.521380569025,199.126685757609,105.190326037266,1,1,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1
MG_598,74.0197986444786,204.124250446793,91.3718785934349,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1
MG_599,68.1056868237738,182.492041916438,102.620932776231,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
MG_60,63.9174571327122,205.008253458127,94.2710541683961,1,1,1,1,4,4,1,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,4,1,1,1,4
MG_600,70.4665330598027,159.343435426229,116.819780219764,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1
MG_601,67.2331389714693,212.876762550421,71.6598913420562,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4
MG_602,70.7233303806873,182.169486495695,70.946150799068,1,1,1,4,1,1,4,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_603,68.1056868237738,192.537339305289,100.449029063075,1,4,1,1,1,4,4,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
MG_604,66.011571978243,198.744227187299,117.793083076497,1,1,1,1,1,1,1,4,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,4,1,1,1,4,1,4
MG_605,69.6762729579219,180.029561675795,100.412657475084,4,1,4,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1
MG_606,72.9538189690759,202.447988084451,68.7955076519141,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,4,1,1,4
MG_607,66.1860815487039,207.33986835664,91.4665334652473,1,1,4,4,1,4,1,4,4,1,4,4,1,1,1,4,1,1,4,1,4,1,1,4,4,1,4,1,1,1
MG_608,67.5821581123911,205.522498957482,102.940968733907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1
MG_609,63.7429475622513,184.095603150989,88.3009169438747,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,4,1,4,1,1,1,1,1
MG_61,62.8703997099468,218.913156852896,82.1125501602325,1,1,4,1,4,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_610,69.9335432221014,226.983639947647,104.071138687039,1,1,1,1,1,1,4,1,1,4,4,1,1,4,1,4,1,1,1,4,1,1,4,4,4,1,1,1,1,4
MG_611,70.1998016693046,215.134650495621,115.143152715744,4,1,1,1,1,4,1,4,4,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,4,4,1
MG_612,64.5148132054707,216.63817583879,117.774488042744,1,1,1,1,1,1,1,4,1,4,1,4,1,4,4,1,1,4,1,1,1,4,1,1,4,1,1,1,4,4
MG_613,63.5684379917904,186.823500423557,96.8586332265437,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1
MG_614,71.1771861767379,212.459128398049,113.906275311704,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4,1,4,4
MG_615,71.97667093329,194.578996536166,112.275041772785,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1
MG_616,66.8841198305475,221.051238498963,56.5720290483865,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,4,1,4,1,1
MG_618,64.9645145554776,190.026014958076,89.659655747016,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,4,1,4,1,4,1,1,1,1,1,1,1,4
MG_619,68.1056868237738,210.268671576985,80.8603281667489,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4
MG_62,66.5351006896257,213.604816214384,95.6323909367637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,1,1,1,1,4,1
MG_620,70.9995228975041,217.195382164222,106.029935772119,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,1
MG_621,69.0452268259324,159.738123240076,128.391497453469,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
MG_622,61.1253040053378,166.272112187652,77.8414859317238,1,1,4,1,1,1,1,4,4,4,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1
MG_623,69.3272538170001,198.592165346092,89.275156047093,4,1,1,1,4,1,1,1,1,1,1,4,4,4,1,1,1,4,1,4,1,1,4,1,1,4,4,1,1,1
MG_624,67.9311772533129,230.405345700507,84.3636919819217,4,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
MG_625,69.501763387461,189.293353359532,94.274951124809,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,1,4,1
MG_626,66.3605911191648,192.334590183679,80.6979549823596,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,4,1,1
MG_627,66.011571978243,194.316002053957,98.1485257992046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,4,1,4
MG_628,70.2000381409521,217.789735578017,74.2389882908707,4,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4
MG_629,67.5821581123911,224.230713360572,88.2853291182232,1,4,4,1,1,1,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_63,66.6467725562762,163.202089229846,117.863374633159,1,4,4,1,4,1,4,1,4,1,1,4,1,1,1,4,1,1,1,1,4,4,1,1,4,1,4,1,1,1
MG_630,68.8037251056174,203.246179273954,117.787887139809,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_631,69.6670483032507,194.609952440039,119.190912321492,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,1
MG_632,64.0919667031731,224.774449641252,90.7261228176331,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,4,4,1,4
MG_633,63.2194188508686,212.94127363457,67.3716630352855,4,4,4,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1
MG_634,66.8841198305475,208.665110342435,107.733739594597,1,4,4,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4
MG_635,69.501763387461,213.03343232621,95.8973839775154,1,1,4,1,1,1,4,4,4,4,1,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1
MG_636,68.6292155351565,186.316627619533,87.3851321868496,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,4,4,4,4,1,1
MG_637,67.0586294010084,196.177607625102,97.1314201754448,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_638,70.0252920988437,229.474542914935,90.8417325250679,1,1,1,1,1,4,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,4
MG_639,68.8037251056174,229.852393550662,82.8529718786784,1,1,1,1,1,4,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4
MG_64,66.3605911191648,182.047837022729,68.5979053203891,1,4,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1
MG_640,70.4665330598027,172.532199593234,85.865025107608,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1
MG_641,68.9782346760783,224.083259453946,107.972752916057,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_642,66.011571978243,199.854739421571,91.5068130867178,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4
MG_643,67.2331389714693,215.60465982299,96.1052216539079,1,1,4,1,1,4,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1
MG_644,71.24685909207,210.932214156799,75.1707718039544,1,1,4,4,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_645,68.1056868237738,215.770545467943,99.0721044690555,1,1,1,1,4,1,1,1,1,1,4,4,4,1,1,4,1,1,4,4,1,1,1,4,4,1,1,1,4,1
MG_646,70.9995228975041,204.788254651266,87.4139562479945,1,1,1,4,1,1,1,4,1,4,1,1,1,1,4,1,1,4,1,1,1,1,4,1,4,1,1,1,1,4
MG_647,62.6958901394859,212.793819727944,98.8499779535218,1,1,1,4,4,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,4
MG_648,70.0252920988437,203.172452320641,111.807358026324,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1,4,1,4,4
MG_649,71.4213686625309,231.619997256334,72.8585776646106,1,1,4,1,4,1,1,1,4,4,1,1,1,1,1,1,4,4,1,1,4,4,1,4,1,1,4,4,1,1
MG_65,66.3605911191648,243.934241633382,121.13926965488,1,4,1,1,1,1,4,1,1,4,4,1,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1
MG_650,65.6625528373212,233.944239459515,103.421107825822,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1
MG_651,66.4691092770424,218.216927094181,95.9487149758415,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1
MG_652,69.3272538170001,217.933798780416,83.8150648262156,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1
MG_653,68.1056868237738,225.834274595122,70.9828426450674,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,4,4,4,4,4,1,4,1,1,4,1,1,1,4
MG_654,68.9782346760783,214.04717793426,86.9291882865435,4,4,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,4,1,4,1
MG_655,66.5351006896257,225.732900034317,100.750393702729,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1
MG_656,67.4076485419302,176.603101520589,75.5682613580675,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
MG_657,67.756667682852,201.605754562747,117.928177570673,1,1,4,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
MG_658,69.1527442465392,139.122161630262,83.9623054713958,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,4,1,1,1,4,1,4,1,1
MG_659,67.5821581123911,161.00985089496,99.0487227259019,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,1,1,1,1,1,1,1,1,1,4
MG_66,61.6488327167205,195.04405571792,82.1749014628385,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
MG_660,69.4893850240169,179.101043048844,105.327896312635,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_661,69.1527442465392,226.765077380694,104.987684303797,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_662,64.9645145554776,217.008543898462,79.5912193611037,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,4,1,1
MG_663,67.4076485419302,181.312410663436,81.8995165424759,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1
MG_664,70.3743112397655,181.423001093405,76.2125581511429,1,1,1,4,1,1,1,1,4,4,4,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_665,66.7096102600866,212.978137111226,92.8603559469361,4,1,1,1,1,1,4,1,1,1,1,1,4,4,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,1
MG_666,69.501763387461,198.453927308631,106.42955817656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_667,67.5821581123911,208.001567762621,116.270672099339,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1
MG_668,72.4684260852963,214.360517485838,69.4743394971354,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,4,1,1,1,4,4,1,1,1,1,1,1
MG_669,70.0252920988437,200.251021795627,101.637880692451,4,4,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,4,4,1,1,4,1,4,1,1,4
MG_67,62.521380569025,181.759380317894,75.9969265634835,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,4,4,1,1
MG_670,68.9782346760783,177.620533476304,105.517670375947,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4
MG_671,68.4547059646956,229.238616664334,74.0848199497142,1,4,1,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1
MG_672,67.0586294010084,201.439868917794,87.4487824744069,4,1,1,4,4,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,1,1,1,4,4,1,4,1,1,1
MG_673,66.3605911191648,233.326776225522,125.45294060164,4,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1
MG_674,68.8037251056174,242.487350174621,65.5816610568255,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,4,4,4,1,1,1,4,1,4,1
MG_675,69.5782166636338,224.791961734281,115.710343887542,1,4,1,4,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1
MG_676,64.9645145554776,226.027807847568,90.7793812224619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1
MG_677,69.3272538170001,196.684480429127,83.5427331637569,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,4,1,4
MG_678,65.1390241259385,236.077713171001,95.9623332515829,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
MG_679,70.8978399511482,206.821936509618,93.1954941984431,1,1,1,1,1,4,4,1,1,1,4,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1
MG_68,70.6441963390366,214.047166425531,122.605638836616,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,4,1,1,1,4,1
MG_680,69.8507825283828,205.070921368442,80.0107916687426,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1
MG_681,65.1390241259385,257.278820182974,76.2099601796814,1,4,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1
MG_682,66.3605911191648,188.809520228417,82.5451123220614,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,4,1,1,1,1,4,4,1,1,1,1
MG_683,70.0252920988437,215.940117460562,114.665126072823,4,1,4,4,4,1,1,4,4,1,4,1,1,4,4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1
MG_684,67.0586294010084,163.986576634959,103.573089125924,1,1,1,1,1,1,4,4,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_685,66.5351006896257,210.82162372683,94.9517225603738,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_686,66.1860815487039,206.746366382473,78.66374373484,1,4,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
MG_687,66.011571978243,200.956035786679,115.062096022356,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1
MG_688,67.5821581123911,252.956577545019,140.618855766969,1,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_689,70.7233303806873,210.471420698595,73.8965911874045,1,1,4,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1
MG_69,64.266476273634,191.302412837302,100.241191392917,4,4,4,4,1,1,4,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1
MG_690,70.6441963390365,194.770923153179,121.799898354981,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,4,1,1,4,1,4,1,1,1,1,4,1,1,1
MG_691,64.4409858440949,233.437366655491,90.7378136821953,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1
MG_692,72.2939165148354,207.024685631228,73.0287447618257,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,4,1,4
MG_693,66.7096102600866,201.513595871106,114.34886707294,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,4
MG_694,67.756667682852,205.771327424913,121.518573407204,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,4,1,1
MG_695,65.4880432668603,206.582323911352,90.4878182906824,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,4
MG_696,69.1527442465392,251.555765432079,114.098768397094,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,4,1,1
MG_697,67.4076485419302,235.944083068121,86.4615535169987,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
MG_698,70.1998016693046,249.55407864964,116.587624559968,4,4,1,1,1,1,4,1,1,1,1,1,4,4,1,1,4,1,1,4,1,4,1,1,4,4,1,1,4,1
MG_699,66.8841198305475,170.244151797372,104.738279093373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_70,64.4409858440949,188.344118835631,91.6860730817099,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1
MG_700,66.7096102600866,210.241023969493,67.2597088607654,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_701,70.0252920988437,227.198223231406,89.4232403907821,1,1,1,1,4,1,1,1,1,1,4,4,1,1,4,4,1,1,1,1,1,1,1,4,1,4,4,4,1,4
MG_702,69.1527442465392,208.130589930918,84.0454405410175,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,4,1,4,1,1,4,1,1,1,1
MG_703,66.8841198305475,227.277479706218,86.6252256863394,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,4,4,1,1,1,4,1,1,1,1,4,1,4
